Absolutely B-NULL_aspect B-NULL_aspect
brilliant I-NULL_aspect I-NULL_aspect
. I-NULL_aspect O

I O O
love O O
how O O
you O O
alternate B-style B-canon
and O O
the O O
build O B-character
up O I-character
of O I-character
Achilles B-character B-character
being I-character B-event
asshole I-character I-event
and I-character I-event
dark I-character B-character
on O O
the O O
earlier O O
chapter O O
made O O
his O O
madness B-emotion B-event
towards O O
the O O
end O O
so O O
compelling O O
. O O
3 O B-NULL_aspect
. O O

Now O O
if O O
Patroclus B-character B-character
isn't O O
really B-emotion O
freaking I-emotion O
brave I-emotion O
, O O
then O O
I O O
don't O O
know O O
what O O
. O O

I've O O
got O O
to O O
the O O
point O O
where O O
I O O
want O O
Automedon B-character B-character
and I-character I-character
Patroclus I-character B-character
to O O
be O O
together O O
, O O
which O O
has O O
never O O
happened O O
before O O
, O O
because O O
they're O O
so O O
cute O O
and O O
in B-emotion B-event
love I-emotion B-character
and O O
forbidden B-event B-canon
love I-event I-canon
is O O
my O O
weakness O O
omg O O
! O O

Ah O O
I O O
love O O
this O O
story B-general B-general
already O O
even O O
if O O
they O O
ve O O
just O O
met O O
! O O

Oh B-NULL_aspect B-NULL_aspect
my I-NULL_aspect B-NULL_aspect
goodness I-NULL_aspect I-NULL_aspect
! O O

Fascinating O O
fic B-general B-general
. O O

Holy B-NULL_aspect B-NULL_aspect
shit I-NULL_aspect I-NULL_aspect
this O O
was O O
written O O
nearly O O
a O O
decade O O
ago O O
, O O
so O O
idk O O
if O O
you O O
ll O O
ever O O
see O O
this O O
comment O O
. O O

What O O
is O O
divine O O
within O O
Achilles B-character B-character
recognises O O
what O O
is O O
divine O O
in O O
Troilus B-character B-character
, O O
and O O
he O O
wonders O O
. O O

Thank O O
you O O
again O O

Ok O O
but O O
this B-general B-general
HURTS B-reading I-general
! O O
! O O

I O O
love O O
your O O
take B-canon B-canon
on I-canon I-canon
Olympos B-event I-canon
, B-canon O
and I-canon O
Zeus B-character B-canon
and B-canon B-character
Ganymede B-character B-character
especially O O
. O O

the O O
myth B-canon B-canon
of I-canon I-canon
Eros I-canon I-canon
and I-canon I-canon
Psyche I-canon I-canon
is O O
so O O
underrated O O
and O O
I'm O O
so B-reading O
happy I-reading O
you O O
chose O O
it O B-canon

This B-general B-general
was O O
great O O
. O O

Wiping O O
this O O
weird O O
and O O
immortal O O
version O O
of O O
nosebleed O O
away O O
, O O
Ganymede B-character B-character
walked O O
back O O
to O B-event
where O B-character
Zeus B-character B-character
lay O O
, O O
and O O
even O O
did O O
it O O
in O O
a O O
straight O O
line O O
. O O

So B-NULL_aspect B-NULL_aspect
sweet I-NULL_aspect I-NULL_aspect
, I-NULL_aspect O
so I-NULL_aspect B-NULL_aspect
tender I-NULL_aspect O
, I-NULL_aspect O
and I-NULL_aspect O
so I-NULL_aspect B-reading
wonderful I-NULL_aspect I-reading
. O O
Thank O O
you O O
for O O
these O O
amazing O O
words B-style B-general
, O O
especially O O
the O O
last O B-style
line O B-style
Why O O
? O O

bookmarks B-NULL_aspect O
I O O
was O O
, O O
admittedly O O
, O O
a O O
little O O
skeptical O O
about O O
the O O
idea O B-event
of O I-event
the O I-event
Starks O I-event
, O I-event
Tyrells O I-event
, O I-event
etc O B-character
. O O
are O O
Greek O B-event
gods O B-character
concept O B-event
it's O O
very B-event O
high I-event O
concept I-event O
, O O
and O O
I'm O O
not B-reading O
sure I-reading O
it I-reading O
100 I-reading O
worked I-reading O
for I-reading O
me I-reading O
. O O

was O O
wonderfully O O
sinister O O
, O O
and O O
the O O
explanation B-canon B-event
of I-canon I-event
why I-canon B-character
Hades I-canon B-character
became I-canon B-event
its I-canon I-event
ruler I-canon B-character
makes O O
a O O
lot O O
more O O
sense O O
than O O
that O O
that O O
says O O
he O O
was O O
cheated O O
by O O
his O O
brothers O O
. O O

shit O B-NULL_aspect
dude O B-NULL_aspect
i O O
was O O
reading O O
fics O O
about O O
this O O
myths O O
for O O
jokes O O
and O O
rating O O
them O O
to O O
my O O
friends O O
but O O
i O O
got O O
so O O
intrigued O O
reading O O
this O O
one O O
its O O
so O O
good O O
. O O
your O O
choice B-style O
of I-style B-style
words I-style B-style
? O O
? O O

This O O
is O O
THE O O
best O O
Persephone B-general B-canon
Hades I-general I-canon
fanfic I-general B-general
I O O
have O O
ever O O
read O O
, O O
and O O
I O O
include O O
published O O
books O O
in O O
that O O
assessment O O
. O O

I O O
love O O
how O O
you O O
hint O O
how O O
he's B-character B-event
obviously I-character I-event
taken I-character I-event
with I-character I-event
her I-character B-character
from I-character O
the I-character O
very I-character O
first I-character O
moment I-character O
HIS O B-event
CHOKING O I-event
on O I-event
HIS O I-event
TIE O I-event
is O O
about O O
my O O
favorite O O
detail B-event B-general
, O O
as O O
well O O
as O O
her O O
noticing O B-event
how O I-event
done O I-event
up O I-event
tighT O I-event
it O I-event
was O O
and O O
I O O
love O O
you O O
making B-character O
him I-character B-event
Irish I-character I-event
a O B-character
nation O O
dealt O O
a O O
bad O O
hand O O
as O O
he O O
was O O
often O O
, O O
and O O
rainy O O
and O O
overcast O O
as O O
the O O
underworld O O
so O O
often O O
is O O
portrayed O O
to O O
be O O
! O O

As O O
sad O O
as O O
so B-general O
much I-general O
of I-general O
this I-general O
was O O
, O O
I O O
loved O O
Angrboða B-event B-character
making I-event B-event
a I-event I-event
place I-event I-event
for I-event I-event
her I-event I-event
grandsons I-event I-event
, O B-character
Jörmungandr B-event I-character
knowing I-event B-event
when I-event I-event
to I-event I-event
let I-event I-event
go I-event I-event
, O I-event
and O I-event
his O I-event
family B-character B-character
. O O

Liked O O
Pyrrhus B-event B-character
punishment I-event I-character
, O O
if O O
I O O
remember O O
correctly O O
he O O
did O O
die O O
as O O
a O O
result O O
of O O
angering O O
the O O
gods O O
. O O

Well O O
I O O
guess O O
technically O O
the O O
plot B-event B-general
emerges O O
! O O

this O O
fic B-general B-general
had O B-reading
me O I-reading
giggling B-reading B-reading
but O I-reading
also O I-reading
screaming B-reading I-reading
and I-reading I-reading
crying I-reading I-reading
. O O
also O O
patroclus B-event B-character
begging I-event B-event
achilles I-event I-event
for I-event I-event
a I-event I-event
dog I-event B-character
is O O
the O O
most O O
adorable O O
thing O O
ever O O
? O O
? O O
? O O
? O O

This O O
has O O
some O O
killer O O
sex B-event B-style
scenes I-event B-style
in O O
it O O
. O O

Aphrodite O B-character
apologizing O B-event
and O B-character
Hera O B-character
helping O I-character
Aphrodite O B-character
grieve B-character I-character
. O O

The O O
ending B-event B-event
of I-event O
the I-event O
story I-event B-general
still O O
makes B-reading B-reading
me I-reading I-reading
emotional I-reading I-reading
, O O
despite O O
how O O
many O O
times O O
I've O O
read O O
it O O
, O O
and O O
I O O
think O O
that's O O
a O O
testament O O
to O O
the O O
quality O O
of O O
your O O
writing B-style B-style
, O O
as O O
well O O
as O O
to O O
how O O
attached O O
I've O O
grown O O
to O O
your O O
versions B-character B-canon
of I-character I-canon
Patroclus I-character B-character
and I-character I-character
Achilles I-character B-character
. O O

This B-general B-general
was O O
so O O
dark O O
and O O
beautiful O O
! O O

YES O B-NULL_aspect
Big B-character B-event
brother I-character B-character
Patroclus I-character I-character
taking I-character B-event
care I-character I-event
of I-character I-event
little I-character B-character
Briseis I-character I-character
and I-character B-event
other I-character I-event
small I-character I-event
human I-character B-character
I O O
like O O
it O B-general
. O O

ahh O B-NULL_aspect
, O O
I O O
love O O
all B-style O
the I-style O
details I-style B-style
! O O

Wonderful B-NULL_aspect B-NULL_aspect
as O O
always O O
! O O
! O O

She O O
really O O
should O O
have O O
told O O
him O O
earlier O O
although O O
I O O
don't O O
blame O O
her O O
one O O
bit O O
for O O
NOT O O
telling O O
him O O
; O O
that O O
could O O
have O O
ended O O
badly O O
for O O
everyone O O
. O O
I O O
kind O O
of O O
love O O
Artemis's B-character B-character
style I-character B-style
. I-character O
. I-character O
. I-character O
And I-character O
Aphrodite's I-character B-character
. I-character O
. I-character O
. I-character O
And I-character O
Athena's I-character B-character
. I-character O
. I-character O
. I-character O
Maybe O O
it's O O
just O O
people O O
who O O
have O O
names O O
that O O
start O O
with O O
As O O
or O O
who O O
are O O
sleeping O O
with O O
angels O O
whose B-character O
style I-character B-style
i O O
Like O O
. O O

It's O O
always O O
so O O
entertaining O O
to O O
read B-reading B-reading
about O O
these B-character O
two I-character B-character
, O O
there's O O
not O O
many O O
fics B-general O
about O O
them O O
and O O
they O O
have O O
such O O
a O O
complex O O
and O O
toxic O O
relationship B-character B-character
! O O

It's O O
never O O
her O O
he O O
wants O O
to O O
hurt B-emotion O
but O O
she O O
always O O
bears O O
the O O
brunt O O
of O O
it O O
, O O
all O O
the O O
same O O
. O O

The B-canon O
Iliad I-canon O
fanfiction I-canon O
? O O

Translation O O
He O O
staggered O O
and O O
swayed O O
worse O O
than O O
Dionysos B-character O
on O O
his O O
wildest O O
revelries O O
. O O

I O O
really O O
enjoy O O
seeing O O
all B-event B-canon
the I-event I-canon
different I-event I-canon
layers I-event I-canon
and I-event I-canon
complications I-event I-canon
you I-event O
have I-event O
introduced I-event B-canon
in I-event O
this I-event O
AU I-event O
, O O
they O O
are O O
fascinating O O
to O O
contemplate O O
. O O

There O O
are O O
no O O
words O O
for O O
how O O
much O O
I O O
adore O O
this B-general B-general
. O O

Then O O
you B-reading O
had I-reading O
me I-reading O
lol I-reading O
ing I-reading O
at O O
the O O
flash O O
bits O O
. O O

Just O O
to O O
show O O
that O O
just O O
like O O
how O O
Achilles B-character B-character
decides O O
to O O
throw O O
away O B-event
his O B-character
life O O
, O O
honor O B-event
and O B-character
humanity O O
to O B-event
avenge O B-character
Pat B-character B-character
and O O
then O O
some O O
more O O
in O O
the O O
underworld O O
in O O
your O O
last O O
fic O O
Pat B-character B-character
will O O
sacrifice O O
his O O
own O O
humanity O O
literally O O
to O O
save O O
the O O
man O O
he O O
loves B-emotion O
. O O
Ngl O O
, O O
I O O
wish O O
I O O
had O O
someone O O
that O O
would O O
treat O O
me O O
like O O
Achilles B-character B-character
and O I-character
Pat B-character B-character
treat O O
each O O
otherI O O
cant O O
wait O O
for O O
the O O
next O O
chapter O O
, O O
this B-general B-general
is O O
fantastic O O

oh B-NULL_aspect B-NULL_aspect
my I-NULL_aspect B-NULL_aspect
gosh I-NULL_aspect I-NULL_aspect
, O O
i O O
love O O
this B-general B-general
. O O
i O O
love O O
that O O
persephone B-event B-event
likes I-event I-event
tartarus I-event B-character
. O O
i O O
love O O
that O O
she B-event B-event
chooses I-event I-event
the I-event I-event
seeds I-event I-event
. O O
i O O
love O O
how O O
respectful B-character B-event
hades I-character I-event
is I-character I-event
of I-character I-event
her I-character B-character
. O O
i O O
love O O
this B-general B-general
. O O

Your O O
writing B-style B-style
is O O
gorgeous O O
btw O O
. O O

I O O
AM O O
WEAK O B-reading
TO O I-reading
TEASING B-character I-reading
AND I-character O
PINING I-character O
. O O

I O O
sobbed B-reading B-reading
effing I-reading I-reading
buckets I-reading I-reading
. O O

Ah B-NULL_aspect B-NULL_aspect
ha I-NULL_aspect I-NULL_aspect
! O O

This B-general B-general
is O O
beautiful O O
. O O
I O O
love O O
all O O
your O O
allusions B-canon B-canon
to I-canon I-canon
Greek I-canon I-canon
mythology I-canon I-canon
and O O
the O O
way O O
your O O
words B-style B-canon
fit O I-canon
in O O
a O O
breathtaking O O
, O O
lyrical O O
way O O
. O O

I O O
am O O
so O O
glad B-NULL_aspect O
I O O
found O O
it B-general O
. O O

If O O
I O O
could O O
leave O O
kudos B-NULL_aspect O
more O O
than O O
once O O
, O O
I O O
would O O
. O O

Such O O
an O O
amazing O O
plot B-event B-event
twist I-event B-event
! O O
! O O
! O O

OHHH B-NULL_aspect B-NULL_aspect
my I-NULL_aspect I-NULL_aspect
gosh I-NULL_aspect I-NULL_aspect
oh I-NULL_aspect I-NULL_aspect
my I-NULL_aspect I-NULL_aspect
gosh I-NULL_aspect I-NULL_aspect
. O O
this B-general B-general
is O O
so O O
azing O O
and O O
beautiful O O
and O O
well O O
written B-style B-style
. O O
the O O
characterization B-character B-style
, O O
the O O
whole B-canon O
modern I-canon B-canon
retelling I-canon I-canon
of O I-canon
it O O
, O O
everything B-general O
. O O
wowow B-NULL_aspect B-NULL_aspect

I O O
just O O
would O O
love B-NULL_aspect O
to O O
make O O
this O O
fic O B-general
available O O
for O O
more O O
people O O
, O O
everyone O O
should O O
read O O
this O O

Omg B-NULL_aspect B-NULL_aspect
I O O
love O O
that O O
izuku B-event B-event
is I-event I-event
using I-event I-event
his I-event I-event
powers I-event I-event
to I-event I-event
help I-event I-event
shouto B-character I-event
remember B-event I-event
certain I-event I-event
things I-event I-event
from I-event O
his I-event O
fight I-event O
. O O

That O O
being O O
said O O
, O O
I O O
would O O
love B-NULL_aspect O
to O O
have O O
Persephone B-character B-character
take O O
care O O
of O O
me O O
next O O
time O O
I O O
m O O
sick O O
. O O

Oh O B-NULL_aspect
yes O I-NULL_aspect
, O O
what O O
a O O
skillful B-style O
job I-style O
of I-style O
portraying I-style B-canon
the O O
essence B-character B-canon
of I-character O
both I-character B-canon
characters I-character B-character
, O O
and O O
so O O
much O O
of O O
their O O
milieu B-event B-canon
, O O
in O O
just O O
a O O
few O O
hundred O O
words O O
! O O

I O O
m O O
absolutely O B-reading
blown O I-reading
away O I-reading
from O O
this O O
retelling B-canon B-canon
. O O

A O O
happy O O
place O O
, O O
where O O
everything B-general O
was O O
wonderful O O
. O O

Oh O O
, O O
my O O
, O O
the O O
quick B-character O
footed I-character B-event
track I-character B-character
boys I-character B-character
with I-character O
long I-character O
blond I-character O
hair I-character O
. O O
. O O
. O O
yep O O
, O O
I O O
wonder O O
why O O
he's O O
been O O
attracted O O
to O O
them O O
! O O

I O O
love O O
how O O
the B-canon B-canon
myth I-canon I-canon
and I-canon I-canon
the I-canon I-canon
story I-canon I-canon
were I-canon I-canon
told I-canon I-canon
side I-canon I-canon
by I-canon I-canon
side I-canon I-canon
skdjahskdjhsd B-NULL_aspect O
. O O

This O O
myth B-canon B-canon
single O O
handedly O O
got O O
me O O
back O O
into O O
the O O
Greek B-canon B-canon
mythos I-canon I-canon
. O O
I O O
love O O
this B-general O
fic I-general B-general
so O O
so O O
so O O
so O O
so O O
much O O
. O O

So B-NULL_aspect B-NULL_aspect
beautiful I-NULL_aspect O
n O O
so B-NULL_aspect B-reading
much I-NULL_aspect I-reading
hope I-NULL_aspect I-reading
. O O
. O O
. O O

I O O
am O B-reading
crying B-reading I-reading
This B-general B-general
was O O
so O O
incredibly O O
cute O O
and O O
funny O O
and O O
hot O O
and O O
just O O
all O O
things O O
good O O
and O O
wonderful O O
. O O

That O O
s O O
our O O
sacrifice O O
ouch B-reading O
you're I-reading O
really I-reading O
gonna I-reading O
hurt I-reading O
me I-reading O
aren't I-reading O
ya I-reading O
? O O

What O O
a O O
good O O
place B-event O
to O O
use O O
it O O
too O O
, O O
as O O
though O O
he O O
doesn't O O
want O O
their O O
time O O
together O O
to O O
end O O
Thank O O
you O O
for O O
sharing O O
your O O
beautiful O O
story B-general B-general
with O O
us O O

So O O
much O O
more O O
amusing B-NULL_aspect O
! O O

Love O O
this O O
chapter B-general B-general
and O O
I O O
love O O
your O O
dialogue B-style B-style
and O O
I O O
love O O
how O O
Patroclus B-event B-event
is I-event I-event
constantly I-event I-event
learning I-event I-event
and I-event I-event
absorbing I-event I-event
the I-event I-event
world I-event I-event
around I-event I-event
him I-event B-character
. O O

You O O
said O O
your O O
inspiration O O
is O O
WW O O
but O O
this O O
is O O
such O O
a O O
bright O O
, O O
fresh O O
take B-canon B-canon
on I-canon O
the I-canon O
fantasy I-canon B-canon
vaguely I-canon O
Greek I-canon B-canon
universe I-canon I-canon
. O O

This B-general B-general
is O O
SO O O
AWESOME O O
. O O

I've O O
always O O
wanted O O
to O O
believe O O
some O O
other O O
version O O
of O O
their O O
relationship's O O
beginning O O
, O O
and O O
I O O
just O O
adore O O
the O O
way B-style O
you've I-style O
written I-style B-style
it O B-canon
here O O
, O O
it B-event O
develops I-event O
very O O
naturally O O
. O O

The O O
moment O O
I O O
read O O
the O O
story O O
when O O
Dionysus O B-character
and O I-character
Ariadne O B-character
fell O O
in O O
love O O
with O O
each O O
other O O
in O O
Percy O B-character
Jackson O B-character
, O O
and O O
the O O
sole O O
reason O O
he B-character O
hates O O
demigods O O
, O O
I O O
knew O O
he'd O O
be O O
one O O
of O O
my O O
favorite O O
. O O

Hilarious O O
little B-event O
moments I-event O
in O O
poor O B-event
Heph's O I-event
forge O I-event
the O I-event
hammer O I-event
and O I-event
the O I-event
tongs O I-event
. O O
. O O
. O O
that O O
moment O O
really O O
felt O O
like O O
bits O O
of O O
the O O
game O O
. O O

Medea B-character B-character
is O O
a O O
very O O
complicated O O
, O O
complex O O
character B-character O
and O O
you O O
portrayed B-style B-character
her O I-character
so O O
beautifully O O
. O O

I O O
love O O
this O B-general
, O O
the O O
totality B-character B-event
of I-character B-character
Zeus' I-character I-character
claim I-character B-event
on I-character I-event
Ganymede I-character B-character
, O O
how O B-event
utterly O I-event
he O I-event
owns O I-event
him O B-character
. O O

Everything B-general O
about I-general O
this I-general O
story I-general B-general
is O O
what O O
I O O
want O O
for O O
them O O
. O O

This B-general B-general
is O O
glorious O O
, O O
rich O O
with O O
the O O
symbolism B-canon B-style
of I-canon B-canon
true I-canon O
myth I-canon B-canon
. O O

Love O O
the O O
way O O
his B-character B-event
darker I-character I-event
streak I-character I-event
came O I-event
through O B-character
even O O
with O O
his O O
kindness B-character O
towards O O
Harry O B-character
. O O

They're O O
much O O
much O O
better O O
. O O
I O O
loved O O
how O O
you O O
wrote B-style B-style
the O B-canon
children B-character B-character
, O O
all O O
similar O O
to O O
each O O
other O O
and O O
their O O
parents O O
, O O
yet O O
so O O
different O O
and O O
adorable O O
. O O

Wandering O O
around O O
the O O
OUaT O O
fandom B-general O
, O O
I O O
stumbled O O
here O O
from O O
one O O
of O O
your O O
Rumbelle B-character B-character
stories O O
. O O
. O O
. O O
you're O O
one O O
of O O
my O O
favorite O O
writers B-general O
by O O
the O O
by O O
, O O
and O O
I O O
was O O
excited O O
to O O
see O O
this B-general O
, O O
Hades B-character B-character
Persephone I-character B-character
had O O
always O O
been O O
my O O
ship O B-character
before O O
I O O
ever O O
knew O O
there O O
was O O
such O O
a O O
thing O O
as O O
shipping O O
. O O

The O O
story B-general B-general
is O O
so O O
sweet O O
and O O
the O O
art O B-general
is O O
beautiful B-NULL_aspect O
! O O

I O O
m O O
fucking O O
addicted O O
to O O
this O O
story B-general B-general
. O O

AAAAAAAAA B-NULL_aspect B-NULL_aspect
thank O O
you O O
for O O
writing O O
this O O
! O O
! O O
! O O

This B-general B-general
is O O
really O O
a O O
gem O O
. O O

And O O
, O O
ha O O
again O O
, O O
the O O
3 B-event B-event
, I-event I-event
000 I-event I-event
year I-event I-event
old I-event I-event
sandals I-event B-character
! O O

Darkness B-event O
tendril I-event O
play I-event O
, O O
that O O
is O O
just O O
wonderful O O
. O O

I O O
kind O O
of O O
wish O O
Persephone O B-character
had O O
stayed O O
, O O
but O O
this O O
seems O O
very O O
in O O
keeping O O
with O O
how B-canon O
we I-canon O
see I-canon O
her I-canon O
portrayed I-canon O
in I-canon O
the I-canon O
musical I-canon O
. I-canon O

For O O
some O O
reason O O
, O O
it O O
felt B-reading O
awkward O O
and O O
I O O
told O O
myself O O
''not O O
everyone O O
is O O
in O O
love O O
with O O
Patroclus O B-character
you O O
idiot'' O O
I O O
have O O
a O O
thing O O
to O O
make O O
my O O
favorite O O
characters B-character B-character
the O O
main O O
characters B-character O
and O O
make O O
them O O
op O O

Okay O O
so O O
I O O
read B-reading O
this O O
chapter O O
during O O
an O O
insomnia O O
binge O O
at O O
like O O
3am O O
last O O
night O O
and O O
I O O
just O O
spent O O
like O O
20 O O
minutes O O
trying O O
to O O
find O O
the O O
right O O
chapter O O
to O O
leave O O
this O O
comment O O
on O O
because O O
I've O O
been B-reading O
thinking I-reading O
about I-reading O
it I-reading O
all I-reading O
day I-reading O
Petition O O
to O O
rename O O
fortune O O
cookies O O
to O O
Oracle O O
Cookies O O

you O O
ve O O
got O O
me O O
to O O
thinking O O
about O O
women O B-event
s O I-event
anger O I-event
and O I-event
heroism O B-character
in O O
